Survey ID,cat,polarity,polarity_score,sentence
379961696,Product Quality,negative,0.9836007952690125,"There was not enough ink with the printer. I wanted to print my taxes, but ran out of black ink before I could finish. Being able to print my taxes was the reason for buying the printer. This is very disappointing. Why you don't include enough ink to print the 700 free pages, or at least a major portion of it? This is poor/misleading marketing and poor service."
379961696,Customer Service,negative,0.9836007952690125,"There was not enough ink with the printer. I wanted to print my taxes, but ran out of black ink before I could finish. Being able to print my taxes was the reason for buying the printer. This is very disappointing. Why you don't include enough ink to print the 700 free pages, or at least a major portion of it? This is poor/misleading marketing and poor service."
379972663,Others,negative,0.8265742659568787,this is the first time in over 2 decades of printer purchases that a printer did not come with the ink for initial functions. your setup was a hassle to begin with.  then because the black ink that was supposed to be in the box was not provided with the item the setup took much more of my time and the print job just sat there for an hour despite only the color ink being selected on the printer and in settigns
380023621,Price,positive,0.6700858473777771,"I had an old hp printer hp 61 ink had it at least 10 years never a problem , unfortunately it stopped working ( i certainly had my moneys worth ) so it was a no brainer to look at and buy another HP Printer.this particular hp printer was very easy to set up .and was at a low price , so im very happy with this printer !"
380023621,Product Quality,positive,0.6700858473777771,"I had an old hp printer hp 61 ink had it at least 10 years never a problem , unfortunately it stopped working ( i certainly had my moneys worth ) so it was a no brainer to look at and buy another HP Printer.this particular hp printer was very easy to set up .and was at a low price , so im very happy with this printer !"
380038496,Others,negative,0.9565740823745728,Runs out of ink to fast
380073950,Price,negative,0.7641218900680542,Because we thought we got 3 months ink with printer didn’t expect paying each month
380080021,Others,negative,0.9832830429077148,Worked well for printing with my phone as no access to a desk top at present. Needed to do a lot of printing for moving house and divorce so ran out of ink quickly - says dispatched as signed up for extra but no way of knowing how long and still needing to get on with printing - only downside
380087680,Others,positive,0.8612268567085266,Long lasting
380088145,Others,negative,0.75077885389328,"When installed, my printer said they were refilled ink cartridges. They work but what I received was not 'new'."
380088420,Product Quality,negative,0.7864157557487488,Don't buy for back up because Amazon won't take defective cartridges back if you don't use for 60 days. So apparently you have to open up cartridges when you get them to test and then try to put back in storage
380088421,Product Quality,negative,0.9752997756004333,"Package of 3 HP ink cartridges ordered and received in 2024. Package was unopened with ""Warranty ends: SEP 2025"" printed on outside of package. When I opened the package and inserted the first cartridge into my HP printer I got an error message that the cartridge was depleted - same with all the others. Label on each cartridge reads ""Warranty ends: 2022/12.""So the cartridges are old - and apparently empty. By the time I needed to use what I purchased, it was too late to return, so I am just out the money.Nothing wrong with my printer - I went to the office supply store - bought another set of cartridges - and they work just fine.Do not buy from this seller."
380088421,Customer Service,negative,0.9752997756004333,"Package of 3 HP ink cartridges ordered and received in 2024. Package was unopened with ""Warranty ends: SEP 2025"" printed on outside of package. When I opened the package and inserted the first cartridge into my HP printer I got an error message that the cartridge was depleted - same with all the others. Label on each cartridge reads ""Warranty ends: 2022/12.""So the cartridges are old - and apparently empty. By the time I needed to use what I purchased, it was too late to return, so I am just out the money.Nothing wrong with my printer - I went to the office supply store - bought another set of cartridges - and they work just fine.Do not buy from this seller."
380102483,Others,negative,0.6810113191604614,"My machine is connected to the WiFi and my telephone, it will not copy or print in B&W and the only color it will produce is green."
380103930,Price,positive,0.934147298336029,"I am a long-establised HP inkjet printer user. I am lookimg forward to seeing if a Smart Tank Printer is worth the extra outlay for a more economic ink cost.

So far, so good!"
380104518,Product Quality,negative,0.9920506477355957,"The experience has been very bad, is not user friendly, not intuitive, a setup instruction is not given by the automated printed page for setup such as pressing the Wifi and Red X/cancel button to force it into setup mode, it never appears in my network unless I tweak and reset many times, the cartridge's are small and ink is expensive, as soonest I get some extra cash I'll toss it away and get another brand with more economic ink, less hassle to configure and more user friendly steps to setup, is very hard to make it work in the 2 houses I've been with it."
380106968,Product Quality,negative,0.963334321975708,"HP is a great company but we haven't had great luck with your printers. An old one just wouldn't work so we bought a new one. It worked well for quite a while, but recently stopped working. We have spent hours trying to figure out what's the matter. It lost wifi connectivity, which we fixed. Now it won't print an entire page. The ink cartridges are full. We really don't know what to do and will likely have to contact someone to help."
380106968,Customer Service,negative,0.963334321975708,"HP is a great company but we haven't had great luck with your printers. An old one just wouldn't work so we bought a new one. It worked well for quite a while, but recently stopped working. We have spent hours trying to figure out what's the matter. It lost wifi connectivity, which we fixed. Now it won't print an entire page. The ink cartridges are full. We really don't know what to do and will likely have to contact someone to help."
380107100,Product Quality,negative,0.885835587978363,"Directions on installing ink should include information to press down to break bottle seal. When lifting the ink lid the plastic hinge sticks so lid will not stay in place, it has to be forced and there is a snapping sound. Everything is plastic and no one wants to use too much force as it might break.  
I bought assuming I could adjust size, number of copies by pressing button on menu.  There is no menu or button and it appears that I have to install an app and will have to use the app to make adjustments to my copy requests.  I am over 70 and have poor wifi.  I do not want to install/use apps in order to operate a machine that I just spent $300 on and is sitting right next to me."
380107922,Others,negative,0.6753841042518616,"The ink seems to run out fairly quickly, and paper jams are frequent!"
380109977,Others,negative,0.8921493291854858,Like the refillable ink tanks. Last 2 printers from hp leaked ink all over the inside of printer.Dont think this one will
380110781,Product Quality,negative,0.9423912167549133,"For the last 2 years i have more than many problems with my printer.I will try to describe at least some of them. For example
When i turn on printer and let it sit for more than 10 minutes it does not work and i have to  always reset it. I have to use it right away when it turns on. Scanning documents works 30%of time. Reseting fix it 90% of the time. Quality of printing is lottery even if i use same settings every time. Sometimes is really bad. By the way, i am using original HP ink. And i tried to align and adjust printer many times. And most annoying thing last weeks is slow printing. I mean 1 simple A4(black and White)paper takes 5-10minutes  to print. Hard reset for factory settings did not help. Even tho the Colour ink and Black ink was 80%full i bought new ones and it resolved the problem fortunately. But i dont think its ok to spend 30 euros(32 dollars) to fix 60 euros printer. I hope a good luck for your company and i hope you will fix these kind of problems in the future but for now u
i do not recommend my HP printer."
380111221,Price,negative,0.8318730592727661,"I was replacing an HP that was not that old and the ink carriage was jammed and not operating, don't know why.  I figured it would cost less to buy new than repair, and I went with ink well option with the hopes it will be more economical than buying cartridges.  It was not cheap, because I wanted 2 sided printing.  Now that I have set up I realize it does not have a feed for printing multiple pages.  How stupid, and at this price it's unacceptable.  I would return it if I hadn't set it up. apparently some of printers of this series, 7000 have feeders, i'm the unlucky holder of one that does not."
380111221,Product Quality,negative,0.8318730592727661,"I was replacing an HP that was not that old and the ink carriage was jammed and not operating, don't know why.  I figured it would cost less to buy new than repair, and I went with ink well option with the hopes it will be more economical than buying cartridges.  It was not cheap, because I wanted 2 sided printing.  Now that I have set up I realize it does not have a feed for printing multiple pages.  How stupid, and at this price it's unacceptable.  I would return it if I hadn't set it up. apparently some of printers of this series, 7000 have feeders, i'm the unlucky holder of one that does not."
380111760,Price,negative,0.6391041874885559,"I am retired ( 85) - so not a tech whizz. The printer has served me well for my limited use. However, I  have recently found that to scan to my Window 10 desktop it goes into pdf. Previously, I recall that into went direct into this machine. It would seem that to do this I need to subscribe to an Adobe item.
I use your ink system. The price has increased."
380112647,Others,negative,0.4105340540409088,Seems very quick to use ink .....I'm not printing that much but it seems to run out after a short period of time.
380112836,Others,negative,0.613143265247345,"I like the printer but every time I go to print it is going through maintenance.
Also, I did not sign up for the auto ink and basically my printer was held hostage and I couldn't print until I bought new cartridges."
380114313,Product Quality,negative,0.7905625104904175,"If you need to pause membership, ink cartridges will not work. Also haven’t received supplies for a while now but I pay monthly."
380116691,Price,negative,0.7274940609931946,"Sometimes takes too long to respond to a print command, ink is too expensive."
380116691,Customer Service,negative,0.7274940609931946,"Sometimes takes too long to respond to a print command, ink is too expensive."
380116837,Product Quality,negative,0.9705488681793213,"I bought a HP printer cartridge from the same shop (Curry’s) I bought the printer, it doesn’t work. I contacted HP support online and they offered me all the standard advice I’d already found online myself. My ticket was closed without resolution and now my only option is to take the printer back to the shop to see if they can help. I will not be purchasing HP again."
380116837,Customer Service,negative,0.9705488681793213,"I bought a HP printer cartridge from the same shop (Curry’s) I bought the printer, it doesn’t work. I contacted HP support online and they offered me all the standard advice I’d already found online myself. My ticket was closed without resolution and now my only option is to take the printer back to the shop to see if they can help. I will not be purchasing HP again."
380117380,Product Quality,negative,0.9629812836647034,"I have used hp printers for many years and was always impressed with them. I recommended hp to friends. In the last year I purchased two, returned one due to poor quality. I suggested that two neighbors purchase one before I realized the poor quality. I am endlessly having to help them with their printers. Paper drawer is terrible, endlessly jams. Tray to catch the papers is not large enough, papers fly off and land on the floor. Putting the ink in is a nightmare. Ink slides out, pieces to hold the ink break. Print quality is poor."
380117380,Customer Service,negative,0.9629812836647034,"I have used hp printers for many years and was always impressed with them. I recommended hp to friends. In the last year I purchased two, returned one due to poor quality. I suggested that two neighbors purchase one before I realized the poor quality. I am endlessly having to help them with their printers. Paper drawer is terrible, endlessly jams. Tray to catch the papers is not large enough, papers fly off and land on the floor. Putting the ink in is a nightmare. Ink slides out, pieces to hold the ink break. Print quality is poor."
380118815,Others,positive,0.8974147439002991,With instant ink it is hassle free.  I keep my printer on and attached to the internet and you see when I need ink.  No phone calls needed or trips to the store to replenish supplies.  Thank you.
380119822,Product Quality,negative,0.9624968767166138,"I've had HP printers before and liked them. This is the worst printer I have ever had. First, you're too cheap to put paper manuals with a new purchase. Install instructions were terrible and took a long time. It hasn't worked now for 3 months and I don't know what the lights mean. No black when I last tried to print. Replacing it was no help and now it just wont do anything. It's nothing but an anchor holding the desk down."
380120139,Others,negative,0.9893344044685364,Don't like having MY PERSONAL PRINTER controlled by you.  Don't like being pushed into using your ink and paper program.  Don't like the limited number of pages your ink cartridges actually produce. This is the MOST DISAPPOINTING HP EXPERIENCE I've ever had.
380120414,Price,negative,0.8981431126594543,printer wont wake up sometimes. somebody increased my plan fee. i didnt get a new ink after i used all i got.
380120651,Customer Service,negative,0.8228195309638977,I have not received an ink shipment since Oct. and have had 2 purchase ink at Walmart twice.  But you have taken your charge each month
380121225,Others,negative,0.895280659198761,"When I send an item to print, it only works about 50% of the time. Shipping the ink is really inconvenient. I have misplaced one of the shipments and I’m not being sent to new one. It would be much more convenient to be able to just go to the store, and get ink When needed. Paying for a subscription in order to print a certain number of sheets per month is really frustrating."
380121417,Others,positive,0.401059627532959,It worls good ink seams to dry up though don't use very ofton don't get many copys
380121537,Product Quality,negative,0.9655975103378296,"The connection to wifi for remote printing is not functioning well so we have to use direct link-up with printer to print . But for that, we need to be near to the printer 

Also if we don’t subscribe to the ink programme , the printer won’t operate . We are held ransom by it . 

Finally there is no dedicated phone line we can call when we need technical help ."
380121760,Price,negative,0.9336537718772888,I asked the office depot  clerk for a printer that could work without wifi and this one does not. I need a printer that will direct connect to my laptop to print when my wifi goes down. I also do not like the insta print rendering my cartridges useless once I canceled my free trial. How wasteful!!!
380121760,Product Quality,negative,0.9336537718772888,I asked the office depot  clerk for a printer that could work without wifi and this one does not. I need a printer that will direct connect to my laptop to print when my wifi goes down. I also do not like the insta print rendering my cartridges useless once I canceled my free trial. How wasteful!!!
380121760,Customer Service,negative,0.9336537718772888,I asked the office depot  clerk for a printer that could work without wifi and this one does not. I need a printer that will direct connect to my laptop to print when my wifi goes down. I also do not like the insta print rendering my cartridges useless once I canceled my free trial. How wasteful!!!
380122345,Price,negative,0.7443990707397461,The printer is only for home use. I have the 10 page subscription. Some months I never use the printer. Sometimes a lot more than 10. Subscription has just gone up 50%. If I cancel my ink subscription I can't even use the ink I have paid for through mu subscription.
380122488,Others,positive,0.9406941533088684,"Setting up was easy, hp smart helps with the use of scanning and copying and instant ink ideal for us."
380122559,Product Quality,negative,0.7226669788360596,"had a VERY hard time coordinating printer with desktop and phone copying  Had to hire someone to help me.   did not like the ink system was hooked up as to how many copies you print.  I like to buy my own ink and have control as to when I need it.

I have had a HP printer before this one, but will never buy another one.  will not go to Staples.  will buy at Best Buy"
380122559,Customer Service,negative,0.7226669788360596,"had a VERY hard time coordinating printer with desktop and phone copying  Had to hire someone to help me.   did not like the ink system was hooked up as to how many copies you print.  I like to buy my own ink and have control as to when I need it.

I have had a HP printer before this one, but will never buy another one.  will not go to Staples.  will buy at Best Buy"
380123008,Product Quality,negative,0.9352387189865112,Very hard to connect the printer through Wi-Fi/Bluetooth. Took long time to set up. Always showing errors. Can’t use the cartridge even it is not finished due to expiration of the subscription
380123056,Others,negative,0.9133275747299194,"The ink doesn't last, I sold it because the business of that is to print 20 sheets and I bought cartridges so I sold it and I don't recommend it for that reason"
380124293,Price,negative,0.9726557731628418,"The Envy printer's ink subscription plan is a huge scam. I have already purchased the printer and ink, now I have to pay to print. Ridiculous. And the printer forces you to use the subscription. I don't have the freedom to make other choices or the printer does not function. Complete rip off. I will never buy another HP printer."
380124293,Product Quality,negative,0.9726557731628418,"The Envy printer's ink subscription plan is a huge scam. I have already purchased the printer and ink, now I have to pay to print. Ridiculous. And the printer forces you to use the subscription. I don't have the freedom to make other choices or the printer does not function. Complete rip off. I will never buy another HP printer."
380124495,Product Quality,negative,0.9512776136398315,"The printer works well for what I need it to do.  Unfortunately I have had issues with the ""black ink cartridge"" twice since I installed the printer.  I have wasted a lot of paper printer when the ink didn't work properly and usually when printing a large print job.  HP Support has been great at replacing the cartridges when the issues arose."
380124495,Customer Service,negative,0.9512776136398315,"The printer works well for what I need it to do.  Unfortunately I have had issues with the ""black ink cartridge"" twice since I installed the printer.  I have wasted a lot of paper printer when the ink didn't work properly and usually when printing a large print job.  HP Support has been great at replacing the cartridges when the issues arose."
380124521,Others,negative,0.7121861577033997,I'm paying monthly for ink & I rarely get a refill of ink
380124767,Product Quality,positive,0.8840730786323547,"I have been buy HP for 30 years, because of quality. This printer was easy to set up, connect to wi-fi, ink isn't too expensive, and I can print from laptop or phone. HP will always be my go-to."
380126360,Product Quality,negative,0.9781443476676941,The printer is working fine. Unfortunately I had to give a low score due to the offer I was promised when purchasing the printer. I was told I would receive 6 months of free ink and I have yet to receive my ink cartridges. The offer was misleading just to get you to purchase the printer.
380126360,Customer Service,negative,0.9781443476676941,The printer is working fine. Unfortunately I had to give a low score due to the offer I was promised when purchasing the printer. I was told I would receive 6 months of free ink and I have yet to receive my ink cartridges. The offer was misleading just to get you to purchase the printer.
380126553,Product Quality,negative,0.74016934633255,"I had a previous HP OfficeJet Pro which lasted many years.  This one is very similar.  However, when I'm printing multiple pages, sometimes bar codes don't fully print.  To avoid that, I print one page as a time.

Also, the touch screen is smaller and it's easier to ""fat finger"" the wrong selection.  Also don't like that the default to copy is ""color"" vs. ""black"" ink.  Finally, with the prior HP OfficeJet Pro, I could easily see the ink levels for each color.  I don't see that at all on this printer which is helpful to know what color I'm running low."
380126728,Price,positive,0.6322759985923767,"Easy to install. Easy to use.  Ink cartridge delivery system easy, but probably expensive."
380126728,Product Quality,positive,0.6322759985923767,"Easy to install. Easy to use.  Ink cartridge delivery system easy, but probably expensive."
380126728,Delivery,positive,0.6322759985923767,"Easy to install. Easy to use.  Ink cartridge delivery system easy, but probably expensive."
380126753,Others,negative,0.449528306722641,uses little ink
380127529,Price,negative,0.987031102180481,"You took 2weeks to send the ink so I cancelled it then you charged me a month anyway, the printer uses too much ink and has poor quality, is slow and hard to adjust the quality AND I can’t change the quality of print from the printer. This printer is a piece of crap."
380127529,Product Quality,negative,0.987031102180481,"You took 2weeks to send the ink so I cancelled it then you charged me a month anyway, the printer uses too much ink and has poor quality, is slow and hard to adjust the quality AND I can’t change the quality of print from the printer. This printer is a piece of crap."
380127529,Customer Service,negative,0.987031102180481,"You took 2weeks to send the ink so I cancelled it then you charged me a month anyway, the printer uses too much ink and has poor quality, is slow and hard to adjust the quality AND I can’t change the quality of print from the printer. This printer is a piece of crap."
380127529,Delivery,negative,0.987031102180481,"You took 2weeks to send the ink so I cancelled it then you charged me a month anyway, the printer uses too much ink and has poor quality, is slow and hard to adjust the quality AND I can’t change the quality of print from the printer. This printer is a piece of crap."
380127697,Product Quality,negative,0.6219860315322876,it uses a lot of ink it seems.  print quality is average.  seems a little smeared and yes I have done the cleanings.  Its not a bad machine just not my favorite.  Do not like that the tray to catch the paper does not automatically come out when printing.  .
380127712,Product Quality,positive,0.9757280945777893,"Like the small size, doesn’t take a lot of space , using for personal jobs in a condo. Easy to replace ink cartridges and paper. Very satisfied with the printi quality especially in photos. I make greeting cards from photos and it’s produced nice clear images."
380127931,Customer Service,negative,0.9745509028434753,It requires wifi - would not connct w/o and I don't want to use wifi.  So sad - seems you (HP) were more concerned w/ keeping an eye on our ink usage that you overlooked that some folks hate that kinda stuff.  Bought 5 printers for the office from vendors that do not require wifi.
380128679,Price,negative,0.9226438403129578,Printer construction feels cheaply manufactured. Not a solid sturdy machine. Ink cartridges are difficult to replace and much too expensive.
380128679,Product Quality,negative,0.9226438403129578,Printer construction feels cheaply manufactured. Not a solid sturdy machine. Ink cartridges are difficult to replace and much too expensive.
380130170,Price,positive,0.5128074884414673,Printer is good and user friendly. But the ink cartridges are very expensive and short in life.
380130170,Product Quality,positive,0.5128074884414673,Printer is good and user friendly. But the ink cartridges are very expensive and short in life.
380131185,Others,negative,0.977442741394043,"The setup was easy and worked great at the beginning but now lights are flashing and it won’t print. 

I can’t figure out what the lights mean and have put in new ink cartridges and it still won’t print. 
Right now I can’t use it all."
380131449,Price,negative,0.9673212766647339,"I love the printer, but my daughter didn’t use it for a semester and just trying to get the cartridges replaced was ridiculous. So, I joined your „ink subscription“ and that was fine and seamless until I went on a work trip and got emails bc I dared to power off my computer while I was gone for 3.5 weeks. Sorry HP but you cannot forbid me to turn off a machine when I am out of the house so you can collect data."
380131449,Product Quality,negative,0.9673212766647339,"I love the printer, but my daughter didn’t use it for a semester and just trying to get the cartridges replaced was ridiculous. So, I joined your „ink subscription“ and that was fine and seamless until I went on a work trip and got emails bc I dared to power off my computer while I was gone for 3.5 weeks. Sorry HP but you cannot forbid me to turn off a machine when I am out of the house so you can collect data."
380131449,Customer Service,negative,0.9673212766647339,"I love the printer, but my daughter didn’t use it for a semester and just trying to get the cartridges replaced was ridiculous. So, I joined your „ink subscription“ and that was fine and seamless until I went on a work trip and got emails bc I dared to power off my computer while I was gone for 3.5 weeks. Sorry HP but you cannot forbid me to turn off a machine when I am out of the house so you can collect data."
380131615,Product Quality,positive,0.8346565961837769,The ink lasts longer than the ink I buy at the local store.  I don't have to run to the store to buy my ink.  In the long run it may cost me less money.
380132667,Price,negative,0.9068595767021179,"You convinced me to buy instant ink. From the beginning, the black in k cartridge failed to print. I tried your so called help to no avail and now well over a year later it still doesn't work. And now you have doubled the price of instant ink for a product that doesn't work. I'd really like to cancel my contract because it a provided so little for so much."
380132667,Product Quality,negative,0.9068595767021179,"You convinced me to buy instant ink. From the beginning, the black in k cartridge failed to print. I tried your so called help to no avail and now well over a year later it still doesn't work. And now you have doubled the price of instant ink for a product that doesn't work. I'd really like to cancel my contract because it a provided so little for so much."
380132667,Customer Service,negative,0.9068595767021179,"You convinced me to buy instant ink. From the beginning, the black in k cartridge failed to print. I tried your so called help to no avail and now well over a year later it still doesn't work. And now you have doubled the price of instant ink for a product that doesn't work. I'd really like to cancel my contract because it a provided so little for so much."
380133604,Others,negative,0.935067355632782,I have had the printer 6 months and now it will not work. It states it has printhead problems. I expect a printer to last longer.
380134203,Product Quality,negative,0.9488996267318726,"I've printed less than 100 sheets from this printer, and it has destroyed almost as many sheets trying to print. This machine is so frustrating, the ink capacity is small, paper jams constantly, default print style is not normal or as expected. It's ready for the trash. I bought a new hp deskjet."
380134240,Price,negative,0.8728795647621155,the printer is great but the ink is very expensive almost forcing me to be part of the `HP ink programme.....which does take away my choices..
380134240,Product Quality,negative,0.8728795647621155,the printer is great but the ink is very expensive almost forcing me to be part of the `HP ink programme.....which does take away my choices..
380134688,Others,negative,0.9676436185836792,The online connection feature is completely undependable and annoying.The ink doesn't last very long.
380135772,Product Quality,negative,0.9627538323402405,I haven’t received any replacement cartridges and I need some. It is hard to get in contact with someone. I’m thinking about canceling my service.
380135772,Customer Service,negative,0.9627538323402405,I haven’t received any replacement cartridges and I need some. It is hard to get in contact with someone. I’m thinking about canceling my service.
380135894,Others,positive,0.5701695680618286,Will be ready to send ink when needed
380137421,Customer Service,negative,0.8311523795127869,"I gave the score because I didn’t realize that if I decided to not use the servicing you longer that you had control of my printer and I could not print. If I’m no longer using the service and paying for it, I can’t use the service, but if I’ve already paid for the ink that I have, I don’t think that you should be blocking me from using my printer for that reason I wouldn’t refer someone and I’ve told many people to use the service Because it is helpful. And also, I have not used the service in. I think about three or four months but in this last month you’ve continuously build me because I have no money available on my card. That is the only reason why you haven’t been able to get the money. If I’m no longer using your service, then you should not be attempting to get money off my card."
380137442,Others,positive,0.8535099029541016,"Very easy to set up and use, but the ink doesn’t last long if you don’t use often, but definitely worth the money"
380137664,Price,negative,0.9474186897277832,"Easy with the automatic ink supplies, but rather expensive. At least since recently: I have the experience that it becomes too expensive(f.e. my monthly payment was suddenly 6,99€ instead of 5,99, while I didn’t change my plan."
380137739,Others,negative,0.7133600115776062,I havent been able to use the printer as the ink dries up when its not in use and i havent got space to put it until i sort out were im going to put it
380138334,Product Quality,negative,0.9100663661956787,"After awhile of not using, the black ink is having issues for some reason"
380139229,Price,positive,0.9641932249069214,"The print quality is good, the original cartridges are just relatively expensive."
380139229,Product Quality,positive,0.9641932249069214,"The print quality is good, the original cartridges are just relatively expensive."
380139538,Product Quality,negative,0.9717798233032227,I will not recommend anyone to use this as its cartridges are not refillable and new cartridges are very expensive which people find costly to use in their homes or offices
380139593,Price,negative,0.9386401772499084,ink cost very high
380139613,Others,negative,0.7987391352653503,I find printers to be the most frustrating and irritating of all the electronic devices in the home. They constantly loose connection with the computer and AirPrint from the phone is a complete joke at times. If the printer runs out of ink mid print and yo replenish the ink it either prints a half page and then stops permanently or it prints the whole document again right from the start. Totally annoying!
380140171,Others,negative,0.9324571490287781,"If u get hp ink thru hp ink program are no good and printer won't print if u stop your enrollment. Buying more cartridges to use said printer are costly, also got tired of needing printer and it won't print without your program. Customer blackmail"
380140378,Product Quality,positive,0.9869766235351562,"I purchased this printer and have been very pleased with it. It is easy to use,printing is perfect and easy to install print cartridges and paper."
380140866,Others,negative,0.7350741624832153,I have been paying this monthly I did not realize you receive no cartridges if you do not use all of the ink.  I will be cancelling this subscription once i buy a  new printer.
380142278,Others,negative,0.8902115821838379,I bought ink from staples shop and paper and printed out a 800 page document only to find you charged me £130 for printing it out so i distroyed the printer and would rather do without a printer than be scammed like this.
380142321,Price,negative,0.8628880381584167,Ink may be less expensive than my 4 in one 7300 I loved.  But it runs out to fast and only black is extended size.  I can’t touch screen choices easily- to close and tiny.  Can’t get it to send scan to my email or PC.  I have loved ALL the HP products I have had but this current printer is more of a challenge than others.
380142321,Product Quality,negative,0.8628880381584167,Ink may be less expensive than my 4 in one 7300 I loved.  But it runs out to fast and only black is extended size.  I can’t touch screen choices easily- to close and tiny.  Can’t get it to send scan to my email or PC.  I have loved ALL the HP products I have had but this current printer is more of a challenge than others.
380142343,Product Quality,negative,0.9338603615760803,"Well for one i was not able to successfully join the ink scheme, and to top it off the printer has now stopped printing"
380142343,Customer Service,negative,0.9338603615760803,"Well for one i was not able to successfully join the ink scheme, and to top it off the printer has now stopped printing"
380144528,Price,negative,0.5609883069992065,The ink finishes very quickly and is expensive to buy a new one
380144528,Product Quality,negative,0.5609883069992065,The ink finishes very quickly and is expensive to buy a new one
380145208,Others,negative,0.9215788245201111,I have not be able to get it to print black it’s only blue. Not user friendly for people who are not tech.
380145471,Others,negative,0.7963696718215942,I have been charged my monthly charge but my printer is running low on ink and have not received any new ink.  Printer is working as expected beyond that.
380145615,Others,negative,0.7127059698104858,"The printer prints very slowly, especially when it comes to color printing. The scanner works well and you can quickly copy documents. But the connection to the Internet often fails, whether on the phone or on computer."
380145829,Price,positive,0.8901744484901428,"Great all in one, easy to use, good quality prints, only dropped points as I think that the ink is very expensive."
380145829,Product Quality,positive,0.8901744484901428,"Great all in one, easy to use, good quality prints, only dropped points as I think that the ink is very expensive."
380145840,Product Quality,positive,0.9763966798782349,The quality of the prints are good and the ability to just add ink into a reservior is so much better than cartridges. Set up was also easy.
380145893,Price,negative,0.9439388513565063,Purchased the first printer. It never would print color even after changing several cartridges. Returned to store and purchased a second identical printer. It worked for about 1 week and color quit working. Now black & white ink no longer works. I’ve probably printed 10 copies total on the machine and it now only prints blank copies. We haven’t used it for months. Total waste of $150. Will never buy an HP printer again.
380145893,Product Quality,negative,0.9439388513565063,Purchased the first printer. It never would print color even after changing several cartridges. Returned to store and purchased a second identical printer. It worked for about 1 week and color quit working. Now black & white ink no longer works. I’ve probably printed 10 copies total on the machine and it now only prints blank copies. We haven’t used it for months. Total waste of $150. Will never buy an HP printer again.
380145893,Customer Service,negative,0.9439388513565063,Purchased the first printer. It never would print color even after changing several cartridges. Returned to store and purchased a second identical printer. It worked for about 1 week and color quit working. Now black & white ink no longer works. I’ve probably printed 10 copies total on the machine and it now only prints blank copies. We haven’t used it for months. Total waste of $150. Will never buy an HP printer again.
380146057,Product Quality,negative,0.9420709609985352,"I found this printer hard to set up, slow to start up, hard to get the paper tray out. It gives good quality prints but is not user friendly. I dislike that the default is for printing in color and haven't found a way to change this. Tiny area to touch to change to black and white printing. It's my least favorite printer of any I've had."
380216395,Product Quality,negative,0.7412877082824707,"I installed the first ink cartridge of this 2-pack and got the ""Genuine HP ink cartridge installed"" message on my printer. I printed out two pages before I got a message that the cartridge needed to be replaced again. I powered off the printer, took out the cartridge I'd just installed, and put it back in again to see if the message would clear. It did not.I then installed the 2nd cartridge in the 2-pack and again got the """"Genuine HP ink cartridge installed"" message. I'm hoping to get more than two pages from this cartridge."
380265368,Others,negative,0.817669689655304,Expiration date on cartridges was February 2024. I tried each cartridge one at a time and hp printer wouldn’t print. Subsequently I purchased a new hp 61 cartridge from staples with an expiration date of December 2025 and the printer works fine so it was the ink not the printer. Just an fyi.
380265376,Others,negative,0.9653927087783813,"Ink package was open, and broken, in cartridge looked very old and had no plastic seal.Defective I returned it"
380289943,Others,negative,0.8547620177268982,It ran out of ink before even printing 30 pages
380299735,Product Quality,neutral,0.8109260201454163,The print quality is so so. But I do like the ink refiller method.
380300373,Product Quality,negative,0.9931566119194031,"Finding drivers was awful. Win11 driver was missing from the product. I had to install 2 other pieces of your software to get to the right place, uninstall the printer and try again several times. Each time i did this, your overly aggressive marketing process tried to sign me up for printer ink subscriptions that I clearly did not want, taking me through numerous iterations of “are you sure you’re sure you don’t want ink?” that I had to cancel out of each time. A truely awful customer experience."
380300373,Customer Service,negative,0.9931566119194031,"Finding drivers was awful. Win11 driver was missing from the product. I had to install 2 other pieces of your software to get to the right place, uninstall the printer and try again several times. Each time i did this, your overly aggressive marketing process tried to sign me up for printer ink subscriptions that I clearly did not want, taking me through numerous iterations of “are you sure you’re sure you don’t want ink?” that I had to cancel out of each time. A truely awful customer experience."
380300408,Price,negative,0.7652246356010437,Cartridges are way too expensive and HP prevents non-HP cartridges from being used
380300408,Product Quality,negative,0.7652246356010437,Cartridges are way too expensive and HP prevents non-HP cartridges from being used
380300591,Others,negative,0.7229675650596619,"The set up instructions were too sparse and when I encountered an error the definition of the error code was very general and not helpful  in my case (error E3 could indicate one of a number of issues, but none were the real reason why it wasn’t working). I tried setting up using both the app and the booklet instructions, but neither were much help when the process went wrong. I got as far as filling the ink tanks and fitting the printheads, but then no alignment page was printed. After retrying the whole process four or five times, I worked out that the clip mechanism in the door had slipped out. I had not applied any kind of force or pressure, so I can’t see how this happened, but it was relatively easy to click the plastic clip back in (it also clicks out of place rather too easily!). After that installation worked fine and I can now use the printer. But it took several hours and searching online for possible precedents of the same problem to work it all out."
380300651,Product Quality,negative,0.7156097888946533,The ink in the unit was dried up. I still haven’t used the unit because I am waiting on the shipment of ink.
380301638,Product Quality,negative,0.9282357096672058,Cust service is mediocre. Instant ink plans are not conducive to real life use
380301638,Customer Service,negative,0.9282357096672058,Cust service is mediocre. Instant ink plans are not conducive to real life use
